timestamp,age,industry,job_title,job_context,annual_salary,additional_comp,currency,"If ""Other,"" please indicate the currency here: ",income_context,work_country,work_state,work_city,years_experience_total,years_experience_field,education_level,gender,race,mean_age
4/28/2021 10:33,35-44,Computing & Technology,Software engineer,,"110,000",,USD,,,United States,Texas,Houston,8 - 10 years,2 - 4 years,College degree,Woman,Asian or Asian American,39.5
4/28/2021 10:33,18-24,Government & Public Services,Data Scientist,,"33,000",,GBP,,,United Kingdom,,London,5-7 years,1 year or less,High School,Non-binary,Asian or Asian American,21.0
4/28/2021 10:34,25-34,"Business, Finance & Consulting",Market Research Analyst,Mainly quantitative work (writing/managing/analyzing surveys) for a full-service market research company,"48,000",1000.0,USD,,,U.S.,North Carolina,Raleigh,8 - 10 years,8 - 10 years,College degree,Woman,White,29.5
4/28/2021 10:34,45-54,Computing & Technology,Human Resources Business Partner,,"99,364",6000.0,USD,,,United States,Massachusetts,Boston,21 - 30 years,21 - 30 years,College degree,Woman,White,49.5
4/28/2021 10:35,25-34,Government & Public Services,Clerk,,"41,000",10000.0,USD,,,USA,Rhode Island,.,5-7 years,5-7 years,College degree,Woman,White,29.5
4/28/2021 10:36,25-34,Health & Life Sciences,Biostatistician,,"90,000",0.0,USD,,,USA,Minnesota,MINNEAPOLIS,5-7 years,5-7 years,Master's degree,Woman,White,29.5
4/28/2021 10:36,45-54,"Business, Finance & Consulting",Consultant,"I work with nonprofits, mostly small ones, mostly social justice organizers, on issues related to technology and information systems.","90,000",,USD,,I am self employed and income depends on client projects and so is variable. This is my estimate for this year.,US,California,Oakland,21 - 30 years,11 - 20 years,Master's degree,Woman,"White, Another option not listed here or prefer not to answer",49.5
4/28/2021 10:38,45-54,Computing & Technology,Principal Technical Writer,,"95,000",,USD,,,USA,Colorado,Colorado Springs,21 - 30 years,11 - 20 years,Master's degree,Woman,White,49.5
4/28/2021 10:38,45-54,"Business, Finance & Consulting","Senior Manager, Marketing",,"105,000",2000.0,USD,,,United States,Utah,Lehi,11 - 20 years,8 - 10 years,College degree,Woman,White,49.5
4/28/2021 10:41,35-44,Engineering & Industrial,Quality Engineer,,"85,000",6000.0,USD,,"Bonus is dependent on company performance, but has been 100% or higher for the last decade",United states,Minnesota,Blaine,11 - 20 years,8 - 10 years,College degree,Woman,White,39.5
4/28/2021 10:41,25-34,Computing & Technology,Project Manager,,"90,000",0.0,CAD,,,Canada,,Edmonton,2 - 4 years,2 - 4 years,College degree,Man,Asian or Asian American,29.5
4/28/2021 10:42,25-34,Health & Life Sciences,Development Officer,front line fundraiser ,"89,000",,USD,,,United States,Minnesota,Minneapolis ,8 - 10 years,5-7 years,Master's degree,Woman,White,29.5
4/28/2021 10:43,25-34,"Business, Finance & Consulting",Writer,"Internal communications writer at a major academic medical center, which encompasses the only Level 1 Trauma Center in my state as well as a university that enrolls more than 22,000 students","55,000",0.0,USD,,,US,Alabama,"Birmingham, AL",8 - 10 years,8 - 10 years,College degree,Woman,White,29.5
4/28/2021 10:44,25-34,Computing & Technology,Product Marketing Manager,,"162,900",25000.0,USD,,,United States,New York,New York,5-7 years,5-7 years,Master's degree,Woman,White,29.5
4/28/2021 10:44,35-44,"Business, Finance & Consulting",Actuary,,"127,500",20000.0,USD,,,USA,Virginia,Fairfax,11 - 20 years,11 - 20 years,Master's degree,Woman,White,39.5
4/28/2021 10:45,25-34,Health & Life Sciences,Registered Nurse,,"83,200",0.0,USD,,,United States,Utah,Salt Lake City,5-7 years,5-7 years,Master's degree,Woman,White,29.5
4/28/2021 10:45,35-44,Engineering & Industrial,Senior Project Engineer,,"138,000",3000.0,USD,,,USA,Virginia,Herndon,11 - 20 years,11 - 20 years,Master's degree,Woman,White,39.5
4/28/2021 10:46,25-34,Computing & Technology,Communications specialist,,"81,000",0.0,USD,,,US,Texas,Round Rock,11 - 20 years,5-7 years,College degree,Woman,White,29.5
4/28/2021 10:47,25-34,Health & Life Sciences,Medical Laboratory Scientist,,"56,000",,USD,,,United States,Vermont,Burlington,8 - 10 years,8 - 10 years,College degree,Woman,White,29.5
4/28/2021 10:47,25-34,Engineering & Industrial,Senior Manufacturing Engineer,,"98,000",9800.0,USD,,,United States,Utah,Draper,5-7 years,5-7 years,Master's degree,Woman,White,29.5
4/28/2021 10:48,25-34,Computing & Technology,Junior Software Engineer,,"90,000",8000.0,USD,,,US,California,"Remote. Company is in Boston, I am in SF",5-7 years,1 year or less,College degree,Woman,White,29.5
4/28/2021 10:49,25-34,"Business, Finance & Consulting",Financial Analyst,,"57,000",1000.0,CAD,,,Canada,,Quebec City,8 - 10 years,8 - 10 years,College degree,Woman,White,29.5
4/28/2021 10:52,25-34,Engineering & Industrial,Engineer,,"31,000",,GBP,,,United Kingdom,,Bristol,2 - 4 years,2 - 4 years,Master's degree,Woman,White,29.5
4/28/2021 10:54,35-44,Computing & Technology,Software Engineer,,"155,000",15000.0,USD,,,United States,Ohio,Cleveland,11 - 20 years,11 - 20 years,College degree,Man,White,39.5
4/28/2021 10:54,35-44,Computing & Technology,Accountant II,,"62,000",5500.0,USD,,,USA,Louisiana,New Orleans,11 - 20 years,11 - 20 years,Master's degree,Woman,White,39.5
4/28/2021 10:55,25-34,Health & Life Sciences,Program Coordinator,,"80,000",,USD,,,United States,North Carolina,Greensboro,2 - 4 years,2 - 4 years,Master's degree,Man,White,29.5
4/28/2021 10:55,25-34,Government & Public Services,Clerical Officer,Data Protection,"25,000",,EUR,,,Ireland,,Dublin,2 - 4 years,1 year or less,College degree,Woman,White,29.5
4/28/2021 10:55,25-34,Engineering & Industrial,Sr. Analyst,,"95,000",3000.0,USD,,,United States,Michigan,Detroit,8 - 10 years,5-7 years,College degree,Woman,White,29.5
4/28/2021 10:56,25-34,"Business, Finance & Consulting",Administrative Assistant,,"43,000",,USD,,,USA,Missouri,St louis,5-7 years,2 - 4 years,College degree,Woman,White,29.5
4/28/2021 10:57,25-34,Computing & Technology,Senior Software Engineer,,"105,000",,USD,,,U.S.,California,San Diego,2 - 4 years,2 - 4 years,College degree,Woman,White,29.5
4/28/2021 10:57,25-34,Engineering & Industrial,Product Owner,,"74,000",,EUR,,,Germany,,Munich,5-7 years,5-7 years,Master's degree,Man,White,29.5
4/28/2021 10:59,25-34,Computing & Technology,Analyst,,"96,000",11000.0,USD,,,United States of America,New Jersey,Newark (remote now),8 - 10 years,8 - 10 years,Master's degree,Woman,Asian or Asian American,29.5
4/28/2021 11:01,35-44,Engineering & Industrial,HR Generalist,,"60,000",5000.0,USD,,,USA,Pennsylvania,Hatfield,11 - 20 years,8 - 10 years,College degree,Woman,White,39.5
4/28/2021 11:02,35-44,Health & Life Sciences,Certified Pharmacy Technician,,"44,948",,USD,,,United States,Georgia,Duluth ,11 - 20 years,11 - 20 years,College degree,Woman,"Black or African American, Hispanic, Latino, or Spanish origin",39.5
4/28/2021 11:02,25-34,Engineering & Industrial,Receptionist,,"35,360",50.0,USD,,,USA,Oregon,Hillsboro,5-7 years,2 - 4 years,College degree,Woman,White,29.5
4/28/2021 11:03,45-54,Engineering & Industrial,Project Coordinator,,"70,000",1000.0,USD,,,USA,Florida,Tampa,31 - 40 years,1 year or less,College degree,Woman,White,49.5
4/28/2021 11:03,25-34,"Business, Finance & Consulting",Finance Manager,,"121,000",17000.0,USD,,,United States,California,San Diego,8 - 10 years,8 - 10 years,Master's degree,Woman,White,29.5
4/28/2021 11:04,35-44,Engineering & Industrial,Regional Sales Manager,Sales engineer,"106,080",19800.0,USD,,,US,Pennsylvania,Pittsburgh,11 - 20 years,1 year or less,College degree,Woman,White,39.5
4/28/2021 11:05,55-64,Government & Public Services,Human Resources Manager,,"96,000",1250.0,USD,,,United States,Arizona,Phoenix,11 - 20 years,11 - 20 years,,Woman,White,59.5
4/28/2021 11:06,18-24,Computing & Technology,Communications Associate,,"50,000",600.0,USD,,,United States,Virginia,Arlington,1 year or less,1 year or less,College degree,Woman,White,21.0
4/28/2021 11:06,25-34,Engineering & Industrial,Project Manager,,"70,000",2000.0,CAD,,,Canada,,Toronto,5-7 years,2 - 4 years,College degree,Other or prefer not to answer,White,29.5
4/28/2021 11:07,35-44,Government & Public Services,Web Producer,,"70,000",,USD,,,United States,Massachusetts,Boston,11 - 20 years,5-7 years,College degree,Woman,Another option not listed here or prefer not to answer,39.5
4/28/2021 11:07,45-54,Engineering & Industrial,Finance Director,,"48,500",3000.0,GBP,,,England,,London,31 - 40 years,21 - 30 years,High School,Woman,White,49.5
4/28/2021 11:07,45-54,"Business, Finance & Consulting",Staff Accountant,,"47,000",2750.0,USD,,,USA,Arizona,Phoenix,21 - 30 years,21 - 30 years,Some college,Woman,White,49.5
4/28/2021 11:07,25-34,"Business, Finance & Consulting",Financial Controller,Construction Industry,"85,000",7500.0,USD,,,United States,Pennsylvania,Pittsburgh,8 - 10 years,8 - 10 years,College degree,Woman,White,29.5
4/28/2021 11:09,35-44,Health & Life Sciences,Operations Lead,It's really more of a project management role. ,"110,000",15000.0,USD,,,USA,Missouri,Kansas City,8 - 10 years,8 - 10 years,Master's degree,Woman,White,39.5
4/28/2021 11:10,25-34,"Business, Finance & Consulting",Senior Associate,Asset management sales,"90,000",13000.0,USD,,,US,Texas,Austin,2 - 4 years,2 - 4 years,College degree,Man,White,29.5
4/28/2021 11:10,35-44,Computing & Technology,Software Engineer II,,"85,600",0.0,USD,,,US,Oregon,Portland,8 - 10 years,2 - 4 years,College degree,Woman,White,39.5
4/28/2021 11:12,25-34,Computing & Technology,Software Engineer,,"100,000",20000.0,USD,,,United States,Illinois,Chicago,8 - 10 years,2 - 4 years,College degree,Woman,White,29.5
4/28/2021 11:14,35-44,"Business, Finance & Consulting",Vice President,,"120,000",60000.0,USD,,I'm a co-owner of an LLC so bonus fluctuates with how much profit we make,USA,Connecticut,Milford,21 - 30 years,11 - 20 years,Master's degree,Woman,White,39.5
4/28/2021 11:14,25-34,"Business, Finance & Consulting",Head of Operations,Small start up company with only 15 full time employees ,"48,500",1500.0,USD,,,United States,New York,New York City,5-7 years,2 - 4 years,College degree,Woman,White,29.5
4/28/2021 11:16,25-34,Government & Public Services,Attorney,,"115,000",,USD,,,US,California,Los Angeles,5-7 years,5-7 years,"Professional degree (MD, JD, etc.)",Woman,"Hispanic, Latino, or Spanish origin, White",29.5
4/28/2021 11:16,35-44,"Business, Finance & Consulting",Vice President,Regulatory Management,"131,000",15000.0,USD,,,United States,Massachusetts,Boston,11 - 20 years,5-7 years,"Professional degree (MD, JD, etc.)",Man,White,39.5
4/28/2021 11:16,25-34,Government & Public Services,Project Manager,,"86,000",,CAD,,,Canada,,Toronto,11 - 20 years,5-7 years,College degree,Woman,White,29.5
4/28/2021 11:17,25-34,Computing & Technology,Software Test Engineer,,"55,000",8000.0,USD,,,United States,Washington,Seattle,2 - 4 years,2 - 4 years,Some college,Man,White,29.5
4/28/2021 11:17,45-54,Computing & Technology,Technical Writer,,"90,000",7000.0,USD,,,US,California,Fremont,31 - 40 years,8 - 10 years,College degree,Woman,White,49.5
4/28/2021 11:18,35-44,Engineering & Industrial,R&D Engineer,,"70,000",,USD,,,USA,Oregon,Eugene,8 - 10 years,5-7 years,College degree,Man,White,39.5
4/28/2021 11:20,35-44,"Business, Finance & Consulting",Investment Banker,,"60,000",10000.0,EUR,,,Italy,,Milan,11 - 20 years,5-7 years,College degree,Man,White,39.5
4/28/2021 11:20,25-34,Government & Public Services,Senior Analyst,,"115,000",0.0,USD,,,United States,California,San Francisco,8 - 10 years,5-7 years,Master's degree,Woman,White,29.5
4/28/2021 11:22,35-44,Health & Life Sciences,Executive Assistant,,"37,960",,USD,,,USA,Arkansas,Fort Smith,11 - 20 years,5-7 years,College degree,Woman,White,39.5
4/28/2021 11:22,25-34,"Business, Finance & Consulting",Finance Manager,,"130,000",40000.0,USD,,,USA,Ohio,Columbus,11 - 20 years,8 - 10 years,Master's degree,Woman,White,29.5
4/28/2021 11:22,55-64,Health & Life Sciences,Sr. Business Analyst,Product Management,"108,000",0.0,USD,,,USA,Texas,DFW,21 - 30 years,11 - 20 years,Some college,Woman,White,59.5
4/28/2021 11:25,35-44,Computing & Technology,IT Consultant,Healthcare-related Analytics,"125,000",500.0,USD,,,United States,Illinois,Not Applicable (Remote work),11 - 20 years,11 - 20 years,College degree,Woman,White,39.5
4/28/2021 11:25,35-44,Engineering & Industrial,Project Administrator,,"67,000",,CAD,,,Canada,,Ottawa,21 - 30 years,11 - 20 years,College degree,Woman,White,39.5
4/28/2021 11:26,25-34,"Business, Finance & Consulting",Broker,,"120,000",,USD,,All commission based,United States,Washington,Bellevue,11 - 20 years,5-7 years,Master's degree,Woman,White,29.5
4/28/2021 11:27,55-64,Computing & Technology,BI Developer,SQL developement of reports for the hospital at a University,"116,000",0.0,USD,,,USA,Washington,Yakima but my employer is based in Seattle,21 - 30 years,11 - 20 years,Some college,Woman,White,59.5
4/28/2021 11:28,25-34,Government & Public Services,manager,,"125,000",,USD,,,usa,Virginia,dc,11 - 20 years,11 - 20 years,Master's degree,Man,White,29.5
4/28/2021 11:29,25-34,Engineering & Industrial,Staff Accountant,,"62,500",1000.0,USD,,,U.S.,Massachusetts,Wellesley,8 - 10 years,8 - 10 years,,Woman,White,29.5
4/28/2021 11:29,25-34,Government & Public Services,Policy Analyst,,"70,000",,CAD,,"This is about to go up to $78,000 as I am in the process of getting a promotion. I also have an addition $9,000/year income from renting out my basement. ",Canada,,Edmonton,11 - 20 years,2 - 4 years,Master's degree,Woman,White,29.5
4/28/2021 11:30,25-34,Computing & Technology,Data Scientist,,"170,000",,USD,,"Base salary- $140k, stocks- $30k/year",United States,California,San Francisco,2 - 4 years,2 - 4 years,Master's degree,Woman,Asian or Asian American,29.5
4/28/2021 11:30,25-34,Health & Life Sciences,Clinical Research Coordinator,,"41,000",0.0,USD,,,United States,Massachusetts,Boston,8 - 10 years,8 - 10 years,Master's degree,Woman,Black or African American,29.5
4/28/2021 11:32,35-44,"Business, Finance & Consulting",Revenue Agent,,"100,500",0.0,USD,,,US,California,Sacramento,8 - 10 years,5-7 years,Master's degree,Woman,White,39.5
4/28/2021 11:35,25-34,Computing & Technology,Marketing Manager,,"72,500",10000.0,USD,,,United States,Colorado,Fort Collins,8 - 10 years,8 - 10 years,College degree,Woman,White,29.5
4/28/2021 11:36,45-54,Health & Life Sciences,IT Analyst,,"101,000",0.0,USD,,,United States,Florida,Gainesville,21 - 30 years,5-7 years,College degree,Woman,White,49.5
4/28/2021 11:36,35-44,Health & Life Sciences,Data Engineer,,"38,890",0.0,GBP,,,United Kingdom,,Norwich,8 - 10 years,5-7 years,Master's degree,Woman,Another option not listed here or prefer not to answer,39.5
4/28/2021 11:36,25-34,"Business, Finance & Consulting",Senior Account Executive,,"83,000",25000.0,USD,,,United States,Texas,Dallas,8 - 10 years,8 - 10 years,College degree,Woman,White,29.5
4/28/2021 11:37,35-44,Computing & Technology,Senior Web Developer,,"132,000",,USD,,,United States,Oregon,Portland,8 - 10 years,8 - 10 years,College degree,Man,White,39.5
4/28/2021 11:38,25-34,"Business, Finance & Consulting",Financial Analyst,,"60,000",0.0,USD,,,United States,New York,New York City,2 - 4 years,1 year or less,College degree,Woman,White,29.5
4/28/2021 11:38,25-34,Computing & Technology,Support specialist,,"46,170",0.0,USD,,,United States,Michigan,Clinton Township,8 - 10 years,2 - 4 years,Some college,Woman,White,29.5
4/28/2021 11:38,25-34,"Business, Finance & Consulting",analyst,,"75,000",,USD,,,USA,Maryland,Bethesda,2 - 4 years,2 - 4 years,Master's degree,Woman,White,29.5
4/28/2021 11:39,25-34,"Business, Finance & Consulting",Senior Associate,,"135,000",70000.0,USD,,,United States,New York,New York,5-7 years,2 - 4 years,College degree,Woman,White,29.5
4/28/2021 11:40,25-34,Government & Public Services,IT Project Manager,,"103,000",0.0,USD,,,US,Iowa,Des Moines,8 - 10 years,2 - 4 years,College degree,Woman,White,29.5
4/28/2021 11:41,45-54,Computing & Technology,CISO,"Start-up CISO, not BigCorp CISO","225,000",0.0,USD,,,United States,Massachusetts,Boston,21 - 30 years,21 - 30 years,College degree,Man,White,49.5
4/28/2021 11:42,25-34,Government & Public Services,Communications Manager,,"88,622",,CAD,,"On top of a reasonably generous benefit package, we also have an 8.6% pension matching program. ",Canada,,Regina,8 - 10 years,8 - 10 years,College degree,Woman,White,29.5
4/28/2021 11:44,25-34,Health & Life Sciences,Therapist ,Mental health private practice,"60,000",0.0,USD,,,USA,Pennsylvania,Pittsburgh,11 - 20 years,8 - 10 years,Master's degree,Woman,White,29.5
4/28/2021 11:47,25-34,Computing & Technology,Data Analyst,,"91,500",0.0,USD,,,United States,New York,New York City,2 - 4 years,2 - 4 years,Some college,Woman,White,29.5
4/28/2021 11:48,25-34,Computing & Technology,Senior Human Resources Generalist,,"75,000",4000.0,USD,,,United States,Texas,Houston,8 - 10 years,8 - 10 years,College degree,Woman,White,29.5
4/28/2021 11:50,25-34,"Business, Finance & Consulting",Senior Business Systems Analyst,"Title is misleading! I'm actually a SQL developer, with some web development and software engineering; I make the bonus/commission structure work, including reports, correction request forms, etc.","90,000",7000.0,USD,,"Bonus is not guaranteed but expected, usually 8-10% of base salary",United States,California,East Bay area,8 - 10 years,5-7 years,College degree,Other or prefer not to answer,White,29.5
4/28/2021 11:50,25-34,Engineering & Industrial,General Manager,,"52,000",0.0,USD,,,United States,California,Riverside,5-7 years,5-7 years,College degree,Man,White,29.5
4/28/2021 11:52,55-64,Government & Public Services,Records Management Officer,,"105,000",0.0,USD,,,USA,Texas,Austin,41 years or more,11 - 20 years,College degree,Man,White,59.5
4/28/2021 11:54,35-44,Engineering & Industrial,Supply chain manager,,"76,000",4560.0,USD,,,United States,Iowa,Davenport area,11 - 20 years,11 - 20 years,College degree,Woman,White,39.5
4/28/2021 11:59,55-64,Computing & Technology,Senior Director,,"200,000",50000.0,USD,,,US,New York,New York,31 - 40 years,31 - 40 years,College degree,Man,White,59.5
4/28/2021 11:59,35-44,Engineering & Industrial,Civil engineer,,"79,000",0.0,USD,,,United States,Texas,Frisco,5-7 years,5-7 years,Master's degree,Woman,White,39.5
4/28/2021 11:59,25-34,Computing & Technology,Lead Developer,,"98,000",12000.0,USD,,,US,Ohio,Independence,11 - 20 years,11 - 20 years,College degree,Man,White,29.5
4/28/2021 11:59,25-34,Computing & Technology,Manager,Managing a small development team,"181,000",45000.0,USD,,Bonus fluctuates yearly,U.S.,New Jersey,Jersey City,11 - 20 years,8 - 10 years,College degree,Woman,Another option not listed here or prefer not to answer,29.5
4/28/2021 11:59,35-44,Government & Public Services,Senior Analyst,,"114,000",,USD,,,USA,Texas,Dallas,11 - 20 years,11 - 20 years,"Professional degree (MD, JD, etc.)",Woman,White,39.5
4/28/2021 11:59,25-34,"Business, Finance & Consulting",Audit Manager,,"101,200",5000.0,USD,,,USA,New York,New York,5-7 years,5-7 years,Master's degree,Woman,"Middle Eastern or Northern African, White",29.5
4/28/2021 11:59,25-34,"Business, Finance & Consulting",Application Developer,Software Developer,"45,000",,GBP,,,United Kingdom,,Bristol,8 - 10 years,8 - 10 years,Some college,Man,White,29.5
4/28/2021 12:00,45-54,"Business, Finance & Consulting",Financial Controller,,"104,312",8000.0,USD,,,US,Massachusetts,Boston,31 - 40 years,21 - 30 years,Master's degree,Man,White,49.5
4/28/2021 12:00,25-34,Government & Public Services,Communications Director,,"45,500",0.0,USD,,,USA,Massachusetts,Boston,2 - 4 years,1 year or less,College degree,Woman,White,29.5
4/28/2021 12:00,25-34,Computing & Technology,Staff writer,,"61,000",0.0,USD,,,United States,New York,New York City,5-7 years,2 - 4 years,College degree,Woman,"Asian or Asian American, White",29.5
4/28/2021 12:00,25-34,Computing & Technology,Enrollment Coordinator,,"39,000",2000.0,USD,,,United States,Kentucky,Louisville,2 - 4 years,2 - 4 years,Some college,Man,White,29.5
4/28/2021 12:00,25-34,Government & Public Services,Research Analyst,,"88,000",1000.0,USD,,,United States ,Virginia,Arlington ,8 - 10 years,5-7 years,Master's degree,Woman,White,29.5
4/28/2021 12:00,25-34,Health & Life Sciences,Analytics Manager,,"115,000",10000.0,USD,,,US,Texas,Dallas,5-7 years,5-7 years,Master's degree,Woman,White,29.5
4/28/2021 12:00,35-44,Computing & Technology,IT Manager,,"105,000",0.0,USD,,,United States,Colorado,Denver,11 - 20 years,11 - 20 years,College degree,Man,White,39.5
4/28/2021 12:00,35-44,"Business, Finance & Consulting",Copywriter,,"50,000",,GBP,,,UK ,,London,11 - 20 years,8 - 10 years,College degree,Man,White,39.5
4/28/2021 12:00,35-44,Engineering & Industrial,Human Resources Generalist,,"64,790",,USD,,,United States,Minnesota,Minneapolis,8 - 10 years,5-7 years,College degree,Woman,White,39.5
4/28/2021 12:00,35-44,Health & Life Sciences,Customer Service Representative ,,"25,500",1000.0,GBP,,,United Kingdom,,Maidenhead,11 - 20 years,8 - 10 years,Master's degree,Woman,White,39.5
4/28/2021 12:00,35-44,"Business, Finance & Consulting",Assistant Manager,,"73,000",,USD,,,United States,Illinois,Chicago ,8 - 10 years,8 - 10 years,College degree,Man,White,39.5
4/28/2021 12:00,25-34,Computing & Technology,VP HR,,"140,000",50000.0,USD,,,United States,Texas,Austin,8 - 10 years,5-7 years,College degree,Woman,White,29.5
4/28/2021 12:00,25-34,Government & Public Services,Manager of Communications,,"109,000",0.0,CAD,,,Canada,,Toronto,11 - 20 years,11 - 20 years,College degree,Woman,White,29.5
4/28/2021 12:01,35-44,Engineering & Industrial,Engineering Manager,,"126,736",500.0,USD,,,USA,Michigan,Mason,11 - 20 years,11 - 20 years,Master's degree,Man,White,39.5
4/28/2021 12:01,25-34,Computing & Technology,Senior Developer,,"130,000",10000.0,USD,,,USA,Ohio,Columbus,11 - 20 years,8 - 10 years,High School,Man,White,29.5
4/28/2021 12:01,25-34,Computing & Technology,Senior Email Marketing Manager,,"105,000",0.0,USD,,,United States,New York,New York,5-7 years,5-7 years,College degree,Woman,White,29.5
4/28/2021 12:01,18-24,"Business, Finance & Consulting",Copywriter,,"35,500",,EUR,,,Spain,,Barcelona,2 - 4 years,2 - 4 years,College degree,Woman,White,21.0
4/28/2021 12:01,35-44,Engineering & Industrial,Project Manager,,"118,000",15000.0,USD,,,USA,California,Los Angeles,21 - 30 years,21 - 30 years,College degree,Woman,White,39.5
4/28/2021 12:02,35-44,Computing & Technology,Senior Editor,,"100,000",,USD,,,United States,Massachusetts,Boston ,11 - 20 years,11 - 20 years,Master's degree,Woman,White,39.5
4/28/2021 12:02,25-34,Government & Public Services,Environmental Scientist,,"75,000",6000.0,USD,,,United States,California,Long Beach ,5-7 years,2 - 4 years,College degree,Woman,White,29.5
4/28/2021 12:02,45-54,Government & Public Services,Accounting Analyst,,"46,613",1248.0,USD,,,United States,Maine,Windham,11 - 20 years,5-7 years,College degree,Woman,White,49.5
4/28/2021 12:02,25-34,Computing & Technology,Senior Engineer,,"147,000",44700.0,USD,,,United States,Washington,"Seatle, WA",11 - 20 years,11 - 20 years,College degree,Man,White,29.5
4/28/2021 12:02,25-34,Health & Life Sciences,Program Manager,,"95,000",0.0,USD,,,USA,Massachusetts,Boston,8 - 10 years,8 - 10 years,College degree,Woman,White,29.5
4/28/2021 12:02,25-34,"Business, Finance & Consulting",Vice President,,"145,000",30000.0,USD,,,United States,District of Columbia,DC,8 - 10 years,8 - 10 years,College degree,Woman,White,29.5
4/28/2021 12:02,45-54,"Business, Finance & Consulting",Quality Assurance Analyst,,"125,000",0.0,USD,,,USA,New York,New York,31 - 40 years,11 - 20 years,Some college,Man,White,49.5
4/28/2021 12:02,25-34,"Business, Finance & Consulting",Marketing Analyst,,"40,000",,USD,,,United States,New Jersey,Paramus,2 - 4 years,2 - 4 years,College degree,Woman,Black or African American,29.5
4/28/2021 12:02,35-44,Computing & Technology,Account Manager ,Film and TV services ,"45,000",4000.0,GBP,,,UK,,London,11 - 20 years,11 - 20 years,Master's degree,Woman,White,39.5
4/28/2021 12:03,25-34,Engineering & Industrial,Buyer,MRO Buyer,"56,650",2500.0,USD,,,United States,Michigan,Detroit,2 - 4 years,2 - 4 years,College degree,Woman,Black or African American,29.5
4/28/2021 12:03,25-34,Computing & Technology,Project Manager,,"63,000",2000.0,USD,,,USA,Oregon,Portland,11 - 20 years,5-7 years,College degree,Man,White,29.5
4/28/2021 12:03,25-34,"Business, Finance & Consulting",Marketing Manager,,"31,500",0.0,GBP,,,UK,,Peterborough,8 - 10 years,8 - 10 years,College degree,Woman,"Asian or Asian American, White",29.5
4/28/2021 12:03,45-54,Government & Public Services,Project Manager,Department of Education planning/construction,"55,000",,USD,,,United States,Arkansas,Little Rock,11 - 20 years,11 - 20 years,Master's degree,Woman,White,49.5
4/28/2021 12:03,35-44,Government & Public Services,Associate Director,,"130,000",2000.0,USD,,,USA,Virginia,Arlington,11 - 20 years,11 - 20 years,Master's degree,Man,White,39.5
4/28/2021 12:03,35-44,Computing & Technology,Editor,,"55,000",4000.0,EUR,,,Ireland,,Dublin,11 - 20 years,11 - 20 years,Master's degree,Woman,White,39.5
4/28/2021 12:03,35-44,"Business, Finance & Consulting",Vice President,,"85,000",10000.0,USD,,,United States,Maryland,Gaithersburg ,11 - 20 years,11 - 20 years,College degree,Woman,White,39.5
4/28/2021 12:03,25-34,Computing & Technology,Software Engineer III,,"122,000",2000.0,USD,,There’s also stock options,United States,Pennsylvania,Pittsburgh,5-7 years,5-7 years,College degree,Man,White,29.5
4/28/2021 12:03,35-44,"Business, Finance & Consulting",Associate General Counsel,In-house attorney in the financial industry,"185,000",45000.0,USD,,,US,Illinois,Chicago,11 - 20 years,11 - 20 years,"Professional degree (MD, JD, etc.)",Woman,"Hispanic, Latino, or Spanish origin",39.5
4/28/2021 12:04,45-54,Computing & Technology,Senior Editor,news editor and writer for news/content website,"65,000",5000.0,USD,,,USA,North Carolina,Chapel Hill,11 - 20 years,11 - 20 years,Master's degree,Man,White,49.5
4/28/2021 12:04,18-24,Engineering & Industrial,Graduate Civil Engineer,,"29,725",1000.0,GBP,,,United Kingdom,,London,2 - 4 years,2 - 4 years,Master's degree,Man,White,21.0
4/28/2021 12:04,25-34,Computing & Technology,Marketing Manager ,,"75,000",8000.0,USD,,,USA,California,Los Angeles ,8 - 10 years,5-7 years,Master's degree,Woman,Asian or Asian American,29.5
4/28/2021 12:04,25-34,Computing & Technology,Product Marketing Manager,Cybersecurity Industry,"90,000",5000.0,CAD,,90000 base plus 5000 signing bonus,Canada,,Ottawa,5-7 years,5-7 years,College degree,Woman,"Native American or Alaska Native, White",29.5
4/28/2021 12:04,35-44,Health & Life Sciences,Clinical Systems Analyst,,"81,000",0.0,USD,,,United States,Arizona,Phoenix,11 - 20 years,5-7 years,Some college,Woman,White,39.5
4/28/2021 12:05,45-54,"Business, Finance & Consulting",Senior Account Executive,Employee Benefits,"62,000",12000.0,USD,,,USA,New York,East Greenbush,21 - 30 years,21 - 30 years,College degree,Woman,White,49.5
4/28/2021 12:05,18-24,Engineering & Industrial,Software Engineer,IT in a manufacturing company,"86,000",2600.0,USD,,,USA,Michigan,SE Michigan (remote),2 - 4 years,2 - 4 years,College degree,Other or prefer not to answer,Asian or Asian American,21.0
4/28/2021 12:05,25-34,Government & Public Services,Senior Policy Analyst,I work for a provincial government in Canada,"81,000",0.0,CAD,,,Canada,,"Vancouver, British Columbia",8 - 10 years,8 - 10 years,Master's degree,Woman,White,29.5
4/28/2021 12:05,25-34,Computing & Technology,Digital Content Manager,,"45,000",,USD,,,USA,Wisconsin,La Crosse,8 - 10 years,8 - 10 years,College degree,Woman,White,29.5
4/28/2021 12:05,35-44,Engineering & Industrial,Production Supervisor,,"84,500",8400.0,USD,,,US,Florida,Orlando,5-7 years,5-7 years,High School,Man,White,39.5
